abbreviatedAddress,city,zipcode,latitude,longitude,bathrooms,bedrooms,lotSize,daysOnZillow,Date_sold,price,zestimate,rentZestimate,propertyTaxRate,taxAssessedValue,taxAssessedYear
15895 SW 76th Ave,Tigard,97224,45.4052124,-122.75572199999999,3,3,6098,242,2020-11-18,451000,508000.0,2250.0,1.13,407170.0,2019
14630 SW 79th Ave,Tigard,97224,45.41430664,-122.7574463,2,3,113256,243,2020-11-18,1700000,831000.0,3439.0,1.13,688800.0,2019
9938 SE Bell Ave,Portland,97222,45.45017624,-122.59233090000001,3,3,6969,249,2020-11-18,515000,597500.0,2749.0,1.08,511078.0,2020
1037 NW Rachel St,Hillsboro,97124,45.52710342,-123.0008163,1,3,6969,244,2020-11-18,345000,388600.0,1821.0,1.13,293980.0,2019
301 SE 41st Ave,Hillsboro,97123,45.51832962,-122.94017029999999,3,3,6098,244,2020-11-18,415500,468000.0,1995.0,1.13,355420.0,2019
130 NE 11th Dr,Hillsboro,97124,45.52258682,-122.97198490000001,1,3,14810,244,2020-11-18,369950,416700.0,1597.0,1.13,288660.0,2019
3545 SE Birchleaf St,Hillsboro,97123,45.49425507,-122.9080353,3,3,3920,244,2020-11-18,536200,606900.0,2495.0,1.13,175180.0,2019
3394 SE Wedgewood Ave,Hillsboro,97123,45.49562454,-122.9312363,4,4,1306,244,2020-11-18,355000,401000.0,2080.0,1.13,312260.0,2019
14996 SE Francesca Ln,Happy Valley,97086,45.43418503,-122.50927730000001,4,5,9147,250,2020-11-18,709500,823600.0,4838.0,1.08,569457.0,2020
2776 SE Waibel Dr,Hillsboro,97123,45.49166489,-122.9533386,3,3,6534,244,2020-11-18,675000,764000.0,3279.0,1.13,630330.0,2019
2680 Lexington Ter,West Linn,97068,45.38165665,-122.6498642,3,3,9583,249,2020-11-18,771365,895000.0,3341.0,1.08,689490.0,2020
4512 SE Monroe St,Milwaukie,97222,45.4449501,-122.6154327,1,3,11761,250,2020-11-18,391000,453900.0,2497.0,1.08,390484.0,2020
13793 SE Hampshire Ct,Happy Valley,97086,45.42767334,-122.52170559999999,3,4,6098,250,2020-11-18,495000,576000.0,3295.0,1.08,452714.0,2020
4906 SE 32nd Ave,Portland,97202,45.48762131,-122.6320953,3,5,4791,247,2020-11-18,969900,1064500.0,4084.0,1.12,224000.0,2020
1220 10th St,Oregon City,97045,45.35557556,-122.5971756,2,4,6534,250,2020-11-18,410000,475900.0,2699.0,1.08,279168.0,2020
3140 Rosemary Ln,Lake Oswego,97034,45.40107727,-122.7085648,2,3,9400,249,2020-11-18,556000,645100.0,3737.0,1.08,851271.0,2020
11075 SE 92nd Ct,Happy Valley,97086,45.44272232,-122.5682983,3,5,10018,250,2020-11-18,433950,503700.0,2250.0,1.08,374239.0,2020
808 SE 74th Ave,Hillsboro,97123,45.51406097,-122.9041977,2,3,4356,244,2020-11-18,415000,467400.0,2100.0,1.13,336170.0,2019
17132 SW Woodpecker Ln,Beaverton,97007,45.42935944,-122.85317990000001,3,2,1742,242,2020-11-18,399950,450300.0,2251.0,1.13,77880.0,2019
119 Telford Rd,Oregon City,97045,45.34030914,-122.60991670000001,3,3,10454,251,2020-11-16,425000,493600.0,2452.0,1.08,341587.0,2020
1120 SE Alika Ave,Hillsboro,97123,45.508903499999995,-122.9705582,3,3,1306,246,2020-11-16,305000,343800.0,1825.0,1.13,272100.0,2019
800 Terrace Dr,Lake Oswego,97034,45.41008377,-122.6857147,5,5,19602,251,2020-11-16,1555000,1805900.0,7241.0,1.08,1667222.0,2020
11643 SE Wingspan Way #B6,Happy Valley,97086,45.4391861,-122.555954,2,2,434,251,2020-11-16,200000,232300.0,2472.0,1.08,465180.0,2020
1904 Hall St,West Linn,97068,45.35020065,-122.6456909,4,3,7405,251,2020-11-16,670000,778100.0,3268.0,1.08,760575.0,2020
8109 SE Knight St,Portland,97206,45.48038483,-122.5797882,1,3,4791,253,2020-11-16,355000,395100.0,1996.0,1.12,346300.0,2020
5457 SE 80th Ave,Beaverton,97123,45.48036575,-122.8988419,3,3,1742,246,2020-11-16,354900,402000.0,2394.0,1.13,103610.0,2019
5709 SE 65th Ave,Portland,97206,45.48156738,-122.5971985,1,3,4800,253,2020-11-16,330000,470800.0,2223.0,1.12,309240.0,2020
309 SE Juniper Ave,Gresham,97080,45.49563599,-122.4230652,3,4,5227,247,2020-11-16,420000,460100.0,2314.0,1.12,373660.0,2020
3215 SE Harvey St,Milwaukie,97222,45.45156097,-122.6291351,1,3,10018,251,2020-11-16,365000,423900.0,2623.0,1.08,369208.0,2020
522 NE Skidmore St,Portland,97211,45.554401399999996,-122.65997309999999,3,4,2178,251,2020-11-16,550000,609700.0,2995.0,1.12,429380.0,2020
4705 NE 11th Ave,Portland,97211,45.55687714,-122.65494540000002,2,3,4791,251,2020-11-16,636270,705400.0,3467.0,1.12,650730.0,2020
827 8th St,Lake Oswego,97034,45.425613399999996,-122.6713715,4,5,6098,251,2020-11-16,1399000,1624800.0,6515.0,1.08,1181264.0,2020
2196 Tannler Dr,West Linn,97068,45.3562355,-122.6503906,4,5,6969,251,2020-11-16,1059126,1230000.0,4931.0,1.08,266078.0,2020
6835 SE 29th Ave,Portland,97202,45.47344589,-122.6337357,5,5,10454,248,2020-11-16,1550000,1698000.0,6846.0,1.12,1833670.0,2020
9263 SE Denali Dr,Happy Valley,97086,45.45608139,-122.51153559999999,3,5,7405,251,2020-11-16,590000,685100.0,3399.0,1.08,466744.0,2020
9540 SW Diamond View Way,Beaverton,97007,45.449855799999995,-122.84582520000001,4,5,4791,244,2020-11-16,543000,612100.0,3302.0,1.13,527190.0,2019
7379 NW Eleanor Ave,Portland,97229,45.57291794,-122.83097079999999,3,2,1306,253,2020-11-16,334990,784600.0,1863.0,1.13,122820.0,2019
11933 SE Esther Ct,Happy Valley,97086,45.43995667,-122.54166409999998,3,4,11761,251,2020-11-16,695000,807200.0,4838.0,1.08,664905.0,2020
12925 SW Walnut St,Tigard,97223,45.42932129,-122.80939479999999,2,3,27007,244,2020-11-16,510000,574900.0,2694.0,1.13,459810.0,2019
12480 SW 112th Ave,Tigard,97223,45.42972565,-122.7915497,2,3,15245,244,2020-11-16,485000,546700.0,2595.0,1.13,392310.0,2019
5082 SE 82nd Ave,Hillsboro,97123,45.48317337,-122.8968811,3,4,5662,246,2020-11-16,597400,676700.0,3329.0,1.13,174740.0,2019
701 Division St,Oregon City,97045,45.35185242,-122.59107209999999,3,3,14374,251,2020-11-16,410000,476200.0,2962.0,1.08,408515.0,2020
16630 S Pam Dr,Oregon City,97045,45.36535645,-122.5459518,3,4,30491,251,2020-11-16,688750,799900.0,2666.0,1.08,496574.0,2020
3627 SE 42nd Ave,Portland,97206,45.49649048,-122.6192017,2,3,5227,251,2020-11-16,510000,565400.0,2447.0,1.12,462020.0,2020
5616 SE 50th Ave,Portland,97206,45.48171234,-122.61104579999999,2,3,3920,251,2020-11-16,590000,654100.0,3183.0,1.12,427080.0,2020
16864 SW Sarala St,Aloha,97007,45.46252441,-122.85060120000001,3,3,6098,244,2020-11-16,540000,608700.0,2534.0,1.13,439800.0,2019
5616 NE 15th Ave,Portland,97211,45.56355667,-122.6497574,3,3,4791,251,2020-11-16,580000,643000.0,3206.0,1.12,462410.0,2020
2860 Beacon Hill Dr,West Linn,97068,45.35328674,-122.6341095,4,5,26136,251,2020-11-16,910900,1057900.0,4934.0,1.08,878981.0,2020
2030 SE Rex St,Portland,97202,45.47023773,-122.64369199999999,4,3,4791,248,2020-11-16,1200000,1314500.0,5300.0,1.12,795980.0,2020
2687 SE Lupine Ct,Hillsboro,97123,45.49768066,-122.9557571,2,3,10890,246,2020-11-16,445000,501600.0,2199.0,1.13,392040.0,2019
5528 SE 54th Ave,Portland,97206,45.48246002,-122.60693359999999,2,5,10018,251,2020-11-16,602550,668000.0,3280.0,1.12,626090.0,2020
16650 S Pam Dr,Oregon City,97045,45.36510086,-122.5459518,2,3,30491,251,2020-11-16,530000,615500.0,2565.0,1.08,418858.0,2020
19425 SW Winslow Dr,Beaverton,97007,45.46015167,-122.877121,3,4,12196,244,2020-11-16,710000,800300.0,3661.0,1.13,566690.0,2019
7224 SE 20th Ave,Portland,97202,45.47245789,-122.6442795,2,3,4791,252,2020-11-15,635000,704200.0,2600.0,1.12,599830.0,2020
17787 Cardinal Dr,Lake Oswego,97034,45.39638901,-122.7153854,4,4,10454,252,2020-11-15,1950000,2265800.0,9086.0,1.08,1396772.0,2020
737 NW Spring Ave,Portland,97229,45.52830887,-122.75006869999999,4,6,14810,249,2020-11-15,930000,1019100.0,4109.0,1.12,900730.0,2020
3517 SE 63rd Ave,Portland,97206,45.49713135,-122.59864809999999,1,2,3920,254,2020-11-15,40000,494000.0,1999.0,1.12,382180.0,2020
7286 SE Blanton St,Hillsboro,97123,45.49479294,-122.9065399,3,3,1742,247,2020-11-15,380656,431400.0,2195.0,1.13,98430.0,2019
18901 Hill Top Rd,Lake Oswego,97034,45.38890076,-122.7132034,3,3,76230,252,2020-11-15,550000,1203400.0,4990.0,1.08,850989.0,2020
3701 SW Homesteader Rd,West Linn,97068,45.33423996,-122.7140503,4,4,263102,252,2020-11-15,1225000,1423400.0,5707.0,1.08,1131874.0,2020
4423 NE 27th Ave,Portland,97211,45.55527115,-122.6382294,2,3,4356,252,2020-11-15,602000,667600.0,2549.0,1.12,594810.0,2020
15815 Stables Pl,Oregon City,97045,45.37675858,-122.56803889999999,3,4,11761,252,2020-11-15,715000,830800.0,3297.0,1.08,613939.0,2020
3960 Kenthorpe Way,West Linn,97068,45.38618469,-122.63521580000001,3,3,19602,252,2020-11-15,711000,826100.0,3316.0,1.08,688965.0,2020
29883 SW Old Well Rd,West Linn,97068,45.3031044,-122.68286129999998,4,4,199069,252,2020-11-15,1495000,1737100.0,6965.0,1.08,1252198.0,2020
14925 SE Pebble Beach Dr,Happy Valley,97086,45.45584488,-122.5101013,3,4,7511,252,2020-11-15,642000,746000.0,3095.0,1.08,602081.0,2020
6056 W A St,West Linn,97068,45.36965179,-122.622551,2,4,20037,230,2020-11-15,463000,526800.0,2400.0,1.08,454757.0,2020
4752 SE 59th Ave,Portland,97206,45.48802185,-122.60231019999999,1,2,4356,254,2020-11-15,258485,423900.0,1989.0,1.12,321750.0,2020
11373 SE Courteous Ct,Happy Valley,97086,45.44103622,-122.50598909999998,3,3,3920,252,2020-11-15,514900,598300.0,3152.0,1.08,136983.0,2020
2009 SW Luradel St,Portland,97219,45.4503746,-122.6989899,5,4,9147,249,2020-11-15,955000,1046500.0,4219.0,1.12,751720.0,2020
13945 Pompei Dr,Oregon City,97045,45.32305527,-122.58112340000002,4,4,5227,252,2020-11-15,438000,508900.0,2849.0,1.08,369460.0,2020
14580 SW Grandview Ln,Tigard,97224,45.41716766,-122.8263397,3,4,10890,245,2020-11-15,574000,647300.0,2963.0,1.13,468500.0,2019
4768 SE 28th Ter,Gresham,97080,45.47703552,-122.3850632,3,4,5227,248,2020-11-15,465000,510700.0,1995.0,1.12,399650.0,2020
1616 NW Foley Ct,Portland,97229,45.53475571,-122.7680511,5,4,17859,249,2020-11-15,960000,1053500.0,4045.0,1.12,865840.0,2020
716 SE 56th Ave,Hillsboro,97123,45.51410675,-122.9241791,3,4,6969,247,2020-11-15,467000,526600.0,2565.0,1.13,402770.0,2019
17233 SW Kite Ln,Beaverton,97007,45.430778499999995,-122.85466000000001,3,4,3485,245,2020-11-15,591900,667300.0,2898.0,1.13,180600.0,2019
3805 NE Brogden St,Hillsboro,97124,45.52452469,-122.942955,2,5,7840,247,2020-11-15,411000,463500.0,2667.0,1.13,353860.0,2019
14298 SW Tewkesbury Ct,Tigard,97224,45.40780258,-122.82402040000001,3,5,4791,245,2020-11-15,585000,659700.0,3380.0,1.13,507740.0,2019
10940 SW Errol St,Tigard,97223,45.42871475,-122.7894287,2,3,14374,245,2020-11-15,415000,468000.0,1895.0,1.13,330310.0,2019
1471 NE Kathryn St,Hillsboro,97124,45.53939438,-122.96709440000001,2,3,7840,247,2020-11-15,422000,475900.0,1950.0,1.13,340310.0,2019
13163 Millennium Way,Oregon City,97045,45.32173538,-122.5952225,2,3,8000,252,2020-11-15,465000,540300.0,2635.0,1.08,414762.0,2020
20430 S Patsy Dr,Oregon City,97045,45.31019592,-122.5493622,3,3,20037,252,2020-11-15,470000,571200.0,2437.0,1.08,408214.0,2020
7106 SE 18th Ave,Portland,97202,45.4731636,-122.6463547,1,1,4791,252,2020-11-15,500000,554500.0,1823.0,1.12,464780.0,2020
252 SE Condor Dr,Gresham,97080,45.49494171,-122.3838654,3,3,5227,248,2020-11-15,466000,511800.0,2395.0,1.12,408030.0,2020
12257 NW Fernleaf Ln,Portland,97229,45.5513916,-122.80281070000001,4,5,5227,249,2020-11-15,1050000,1190000.0,4854.0,1.12,254740.0,2019
13355 NW Findley St,Portland,97229,45.55334473,-122.815155,3,5,4791,249,2020-11-15,950000,1076600.0,4392.0,1.13,870600.0,2019
6601 SW 155th Ave,Beaverton,97007,45.47186661,-122.83776090000002,2,3,31798,245,2020-11-15,739000,833400.0,3416.0,1.13,720180.0,2019
11565 SW Fonner St,Tigard,97223,45.42648315,-122.79570009999999,4,5,39639,245,2020-11-15,839000,946200.0,3878.0,1.13,541940.0,2019
10381 NW Royal Rose Ct,Portland,97229,45.52967834,-122.7837372,4,4,12632,249,2020-11-15,895000,1014300.0,4187.0,1.13,617840.0,2019
8595 SW Lucille Ct,Tigard,97223,45.44128799,-122.76510619999999,1,3,3484,245,2020-11-15,304250,343100.0,1900.0,1.13,289000.0,2019
10477 SE 53rd Pl,Portland,97222,45.44738007,-122.6082153,3,3,9583,252,2020-11-15,450000,522900.0,2643.0,1.08,402761.0,2020
13245 SW Village Glenn Dr,Tigard,97223,45.42378998,-122.7741241,3,4,8276,245,2020-11-15,470000,530000.0,2884.0,1.13,422930.0,2019
9717 SE 74th Ave,Portland,97222,45.45211792,-122.58771509999998,2,3,6098,252,2020-11-15,355000,412500.0,2228.0,1.08,302635.0,2020
684 NE Goldie Dr,Hillsboro,97124,45.53829956,-122.9806213,3,4,7840,247,2020-11-15,500000,563900.0,2669.0,1.13,452440.0,2019
5027 NE 12th Ave,Portland,97211,45.55955505,-122.65392299999999,2,4,3920,249,2020-11-15,680000,745100.0,3196.0,1.12,568630.0,2020
2812 N Bryant St,Portland,97217,45.57340622,-122.69582369999999,2,4,4791,252,2020-11-15,565000,626600.0,2400.0,1.12,491780.0,2020
6605 N Burrage Ave,Portland,97217,45.57063293,-122.6948395,1,3,4791,252,2020-11-15,565000,626600.0,2795.0,1.12,452420.0,2020
16355 SW Loon Dr,Beaverton,97007,45.43155289,-122.84492490000001,3,3,6534,245,2020-11-15,556900,628000.0,2695.0,1.13,539680.0,2019
14001 SE Beech St,Milwaukie,97222,45.42184067,-122.62528229999998,3,3,9583,252,2020-11-15,450000,522900.0,2595.0,1.08,389209.0,2020
4325 SE King Rd,Portland,97222,45.44825363,-122.61775970000001,1,3,9147,252,2020-11-15,355000,414700.0,2099.0,1.08,343084.0,2020
13725 SW 329th Ter,Hillsboro,97123,45.42118454,-123.01524350000001,5,4,111949,247,2020-11-15,1200000,1353300.0,5548.0,1.13,1033400.0,2019
9938 SW 57th Ave,Portland,97219,45.45342636,-122.73541259999999,2,3,10454,254,2020-11-15,215000,556100.0,2425.0,1.12,388840.0,2020
15329 SE Gilbert St,Happy Valley,97086,45.431583399999994,-122.50635530000001,3,4,7840,252,2020-11-15,635000,737800.0,3494.0,1.08,631842.0,2020
3063 SE Oak St,Hillsboro,97123,45.5188179,-122.95139309999999,3,3,10454,247,2020-11-15,455000,513100.0,2664.0,1.13,391970.0,2019
8029 N Washburne Ave,Portland,97217,45.58190918,-122.70571140000001,2,3,5662,252,2020-11-15,532000,590000.0,2191.0,1.12,401340.0,2020
7770 SW Kingfisher Way,Portland,97224,45.39241028,-122.7572327,3,4,8276,245,2020-11-15,622500,702000.0,2914.0,1.13,612430.0,2019
12241 SW 13th Ct,Portland,97219,45.43736649,-122.69239809999999,3,4,9583,249,2020-11-15,790000,867300.0,3432.0,1.12,933510.0,2020
18325 SW Broad Oak Blvd,Aloha,97007,45.47269821,-122.86529540000001,3,4,10018,245,2020-11-15,475000,535700.0,2495.0,1.13,409510.0,2019
9411 SE Wichita Ave,Milwaukie,97222,45.45547867,-122.60122679999999,2,3,43560,255,2020-11-13,500000,581800.0,3189.0,1.08,547923.0,2020
12381 SE Guilford Dr,Milwaukie,97222,45.4340477,-122.62924960000001,2,2,15245,255,2020-11-13,496000,577200.0,2499.0,1.08,393623.0,2020
18665 Nixon Ave,West Linn,97068,45.39073563,-122.6319962,4,5,16552,255,2020-11-13,775000,901800.0,3895.0,1.08,552789.0,2020
16660 SW Monterey Ln,King City,97224,45.39919281,-122.8070831,1,2,3484,248,2020-11-13,325000,357500.0,1434.0,1.13,249460.0,2019
6323 SE Needham St,Milwaukie,97222,45.45135498,-122.59822849999999,2,3,10890,255,2020-11-13,355800,414000.0,2694.0,1.08,330494.0,2020
140 Wilbur St,Lake Oswego,97034,45.41259384,-122.6617966,2,3,5000,255,2020-11-13,693000,806400.0,2313.0,1.08,512138.0,2020
12650 SE 27th Ave,Milwaukie,97222,45.43149948,-122.6356812,2,3,5662,255,2020-11-13,359900,418800.0,2285.0,1.08,285948.0,2020
15845 SW Serena Ct,Tigard,97224,45.40541077,-122.77959440000001,2,3,7405,248,2020-11-13,483000,545400.0,2925.0,1.13,416880.0,2019
15780 SW Oak Meadow Ln,Tigard,97224,45.40597153,-122.7705688,2,2,4356,248,2020-11-13,450000,508100.0,2145.0,1.13,351340.0,2019
11600 SW Manzanita St,Tigard,97223,45.43984985,-122.7962112,2,3,7840,248,2020-11-13,419728,473900.0,1995.0,1.13,353970.0,2019
9126 SW 180th Pl,Beaverton,97007,45.45398331,-122.86199950000001,3,4,10018,248,2020-11-13,805000,909000.0,3726.0,1.13,646170.0,2019
5416 SE Rhone St,Portland,97206,45.49593735,-122.60665130000001,1,2,3920,257,2020-11-13,330000,609400.0,2495.0,1.12,331170.0,2020
11581 SW Shoreview Pl,Tigard,97223,45.4358902,-122.8056107,3,3,10890,248,2020-11-13,561000,633500.0,2766.0,1.13,496840.0,2019
630 Hartke Loop,Oregon City,97045,45.34012222,-122.61181640000001,2,3,8276,255,2020-11-13,425000,488700.0,2452.0,1.08,315277.0,2020
18008 Green Bluff Dr,Lake Oswego,97034,45.39586258,-122.663269,4,3,60548,255,2020-11-13,1550000,1803700.0,7232.0,1.08,1551767.0,2020
13189 SW 169th Ave,Beaverton,97007,45.42461395,-122.851593,3,2,2178,248,2020-11-13,399000,450400.0,2181.0,1.13,356500.0,2019
5631 NE 25th Ave,Portland,97211,45.56373215,-122.6405945,2,3,4791,252,2020-11-13,700000,768000.0,3511.0,1.12,567490.0,2020
5628 NE 30th Ave #A,Portland,97211,45.56371307,-122.63468929999999,4,5,2613,252,2020-11-13,825000,904800.0,3648.0,1.12,764610.0,2020
11950 SE Valley View Ter,Happy Valley,97086,45.43619537,-122.5475159,3,3,7840,255,2020-11-13,689900,802800.0,3399.0,1.08,568631.0,2020
712 Cedar Ln,Oregon City,97045,45.34492874,-122.5997696,2,3,10018,255,2020-11-13,450000,523700.0,2923.0,1.08,493639.0,2020
17389 Wake Robin Cir,Oregon City,97045,45.35403824,-122.58137509999999,3,3,9583,255,2020-11-13,370000,430600.0,2713.0,1.08,389904.0,2020
1355 SW Hume Ct,Portland,97219,45.46508026,-122.69261170000001,1,2,4791,257,2020-11-13,370000,412300.0,1832.0,1.12,351910.0,2020
2835 SW Comus St,Portland,97219,45.44674301,-122.70645900000001,3,4,11325,252,2020-11-13,695000,762300.0,4125.0,1.12,685180.0,2020
15441 S Morel Dr,Oregon City,97045,45.36670685,-122.548027,3,4,32234,255,2020-11-13,585000,680700.0,3143.0,1.08,464680.0,2020
16147 SW Palermo Ln,Tigard,97223,45.41905975,-122.84299469999999,3,4,5227,248,2020-11-13,521000,588300.0,2795.0,1.13,466230.0,2019
14385 Azalea Pl,Tigard,97224,45.41576004,-122.82765959999999,3,4,5662,248,2020-11-13,660000,745200.0,2995.0,1.13,543160.0,2019
141 Hood St,Oregon City,97045,45.33905411,-122.6036987,1,3,4356,255,2020-11-13,349000,406100.0,2495.0,1.08,249166.0,2020
8515 SE 16th Ave,Portland,97202,45.46118164,-122.6493378,1,2,4791,257,2020-11-13,370000,566000.0,2395.0,1.12,427830.0,2020
985 Hazelwood Dr,Oregon City,97045,45.34009933,-122.6159439,2,3,10890,255,2020-11-13,430000,500400.0,2564.0,1.08,398381.0,2020
12995 SW Hawks Beard St,Tigard,97223,45.44065857,-122.8103409,2,3,5662,248,2020-11-13,425000,479900.0,2562.0,1.13,362390.0,2019
13335 SW Brittany Dr,Tigard,97223,45.43658829,-122.8137436,2,3,5662,248,2020-11-13,460000,519400.0,2381.0,1.13,382090.0,2019
13335 SW Chimney Ridge Ct,Tigard,97223,45.43293381,-122.8142395,2,3,12196,248,2020-11-13,545250,615700.0,2495.0,1.13,414480.0,2019
6442 NE Garfield Ave,Portland,97211,45.56966019,-122.6622543,3,2,1742,230,2020-11-13,375000,411300.0,2100.0,1.12,385520.0,2020
11627 SW 31st Ct,Portland,97219,45.44107056,-122.7091293,3,4,7840,255,2020-11-13,605000,671500.0,2725.0,1.12,508530.0,2020
8002 SE Flavel St,Portland,97206,45.46850204,-122.5814209,2,4,3484,257,2020-11-13,360000,401200.0,2892.0,1.12,390860.0,2020
1912 NE Harewood Pl,Hillsboro,97124,45.53865051,-122.9787598,2,2,4791,250,2020-11-13,394500,445400.0,1980.0,1.13,386370.0,2019
13136 SE Gateway Dr,Happy Valley,97086,45.44747162,-122.5287018,3,5,6098,255,2020-11-13,675000,785500.0,3399.0,1.08,165655.0,2020
2701 Glen Haven Rd,Lake Oswego,97034,45.40391541,-122.7048798,2,3,24829,255,2020-11-13,1125000,1309100.0,5249.0,1.08,619810.0,2020
7634 SE 18th Ave,Portland,97202,45.46969223,-122.64594270000002,2,4,4791,252,2020-11-13,710000,778700.0,2956.0,1.12,618570.0,2020
621 SE Manchester Pl,Portland,97202,45.45705795,-122.64939879999999,3,3,10890,252,2020-11-13,1333000,1540000.0,6220.0,1.08,1048330.0,2020
1854 NE Trisha Dr,Hillsboro,97124,45.537998200000004,-122.98002620000001,3,4,8276,250,2020-11-13,554900,626600.0,2765.0,1.13,461040.0,2019
6505 SE Ariel St,Hillsboro,97123,45.5143013,-122.91428379999999,2,4,6098,250,2020-11-13,441000,498000.0,2380.0,1.13,324430.0,2019
10750 SE Stevens Way,Happy Valley,97086,45.44532776,-122.56422420000001,3,4,10018,255,2020-11-13,543000,631900.0,2810.0,1.08,375819.0,2020
3737 SE Haig St,Portland,97202,45.498546600000005,-122.6242676,1,2,6534,255,2020-11-13,545000,604900.0,2692.0,1.12,521240.0,2020
3276 NE 2nd Ct,Hillsboro,97124,45.548328399999995,-122.99333190000002,2,3,6969,250,2020-11-13,424900,479800.0,2281.0,1.13,385930.0,2019
11544 SE Aquila St,Happy Valley,97086,45.43988037,-122.5602646,3,3,1742,255,2020-11-13,339900,395500.0,2381.0,1.08,350382.0,2020
8219 SE 70th Ave,Portland,97206,45.46392059,-122.59163670000001,1,3,6534,257,2020-11-13,347999,387800.0,2295.0,1.12,327020.0,2020
6332 NE 34th Ave,Portland,97211,45.56884003,-122.62932590000001,1,3,7100,255,2020-11-13,515000,593200.0,2352.0,1.12,483450.0,2020
5030 SE Bush St,Portland,97206,45.49527359,-122.61060330000001,2,4,3484,255,2020-11-13,599900,665900.0,3122.0,1.12,432160.0,2020
2773 SE Hale Way,Gresham,97080,45.47771454,-122.4013824,2,3,4791,251,2020-11-13,391500,429400.0,1985.0,1.12,319080.0,2020
3348 SE Kelly St,Portland,97202,45.49958038,-122.6305084,1,2,3920,255,2020-11-13,500000,555000.0,3179.0,1.12,486100.0,2020
14639 NW Sethrich Ln,Portland,97229,45.55449677,-122.828125,4,4,12632,252,2020-11-13,1099000,1247100.0,5147.0,1.13,910410.0,2019
11475 S Finnegans Way,Oregon City,97045,45.32104874,-122.6360703,2,3,7405,255,2020-11-13,426751,496600.0,2370.0,1.08,314923.0,2020
634 SE Manchester Pl,Portland,97202,45.45651627,-122.6488037,3,3,10890,252,2020-11-13,760000,878000.0,2723.0,1.08,655899.0,2020
2481 SE Rood Bridge Dr,Hillsboro,97123,45.50117493,-122.9588852,2,4,8276,250,2020-11-13,449900,508000.0,2667.0,1.13,400420.0,2019
6690 NW 271st Ave,Hillsboro,97124,45.56769179999999,-122.9586334,2,4,246114,250,2020-11-13,718000,810700.0,3323.0,1.13,678300.0,2019
1934 NE Rosa Parks Way,Portland,97211,45.56960297,-122.64526370000002,3,5,4791,255,2020-11-13,639900,710300.0,3068.0,1.12,502150.0,2020
3227 SE 67th Ave,Portland,97206,45.49901581,-122.59494779999999,2,4,4791,255,2020-11-13,610000,677100.0,2995.0,1.12,469210.0,2020
3469 N Holladay St,Cornelius,97124,45.52458191,-123.0278473,4,4,5227,250,2020-11-13,549931,633000.0,3484.0,1.13,61300.0,2019
7661 N Omaha Ave,Portland,97217,45.57873917,-122.69042209999999,1,2,4791,255,2020-11-13,497000,551700.0,2257.0,1.12,380870.0,2020
199 NE 72nd Ave,Hillsboro,97124,45.51816177,-122.90625759999999,3,3,3920,250,2020-11-13,415000,468600.0,2150.0,1.13,370960.0,2019
14836 SW Woodruff Ct,Beaverton,97007,45.48314667,-122.8291245,3,3,4792,248,2020-11-13,388000,438100.0,2300.0,1.13,336510.0,2019
2875 NW 132nd Ave,Portland,97229,45.54064941,-122.8138733,3,4,12632,252,2020-11-13,740000,839800.0,3466.0,1.13,727730.0,2019
7238 NE Shaleen St,Hillsboro,97124,45.51953506,-122.9051514,3,4,4791,250,2020-11-13,499900,564500.0,2450.0,1.13,433420.0,2019
5449 SE 80th Ave,Beaverton,97123,45.48042297,-122.89884950000001,3,2,1742,250,2020-11-13,355900,403900.0,2311.0,1.13,103610.0,2019
11825 SW James Ct,Tigard,97223,45.42456055,-122.7974319,3,4,15245,249,2020-11-12,510000,576100.0,2627.0,1.13,462070.0,2019
1140 SE 40th Ave,Hillsboro,97123,45.51148605,-122.94103999999999,2,3,10454,251,2020-11-12,320000,361500.0,2049.0,1.13,351050.0,2019
4813 SE Sandalwood St,Hillsboro,97123,45.49702072,-122.93218229999998,3,3,2613,251,2020-11-12,375000,423600.0,2196.0,1.13,327830.0,2019
4184 SE 12th St,Gresham,97080,45.487854,-122.3889618,2,3,10018,252,2020-11-12,412000,452000.0,2151.0,1.12,355920.0,2020
11587 SE Aquila St,Happy Valley,97086,45.44019318,-122.5617142,3,3,2613,256,2020-11-12,390000,454100.0,2697.0,1.08,391237.0,2020
10123 NW Langworthy Ter,Portland,97229,45.54891205,-122.78179170000001,5,5,10454,253,2020-11-12,1240000,1363600.0,5487.0,1.12,1345390.0,2020
14250 Russ Wilcox Way,Oregon City,97045,45.31469727,-122.57080079999999,3,3,2178,256,2020-11-12,355000,413300.0,2340.0,1.08,309453.0,2020
2410 SE Silver Springs Rd,Milwaukie,97222,45.42738724,-122.63916019999999,2,4,16988,256,2020-11-12,436000,507600.0,3054.0,1.08,416712.0,2020
17866 SW Bryan Way,Beaverton,97007,45.46115494,-122.86188510000001,3,4,6098,249,2020-11-12,483520,541100.0,2699.0,1.13,421610.0,2019
7625 SW 50th Ave,Portland,97219,45.46931458,-122.72807309999999,3,3,4791,253,2020-11-12,716000,787400.0,3458.0,1.12,554110.0,2020
15019 SW Summerview Dr,Tigard,97224,45.41108322,-122.80707549999998,3,5,10454,249,2020-11-12,735000,830300.0,3403.0,1.13,586910.0,2019
